Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2020,Level 4,II111,Road Transport,Percentage,H36,Current ratio,Financial ratios,97,ANZSIC06 groups I461 and I462
2020,Level 4,II111,Road Transport,Percentage,H37,Quick ratio,Financial ratios,95,ANZSIC06 groups I461 and I462
2020,Level 4,II111,Road Transport,Percentage,H39,Return on equity,Financial ratios,18,ANZSIC06 groups I461 and I462
2020,Level 4,II111,Road Transport,Percentage,H40,Return on total assets,Financial ratios,7,ANZSIC06 groups I461 and I462
2020,Level 4,II111,Road Transport,Percentage,H41,Liabilities structure,Financial ratios,38,ANZSIC06 groups I461 and I462
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H01,Total income,Financial performance,"7,587","ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H04,Sales of goods and services,Financial performance,"7,153","ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,71,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,339,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H07,Non-operating income,Financial performance,24,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H08,Total expenditure,Financial performance,"7,897","ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H09,Interest and donations,Financial performance,140,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H10,Indirect taxes,Financial performance,32,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H11,Depreciation,Financial performance,"1,158","ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H12,Salaries and wages paid,Financial performance,"1,844","ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H13,Redundancy and severance,Financial performance,3,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"4,596","ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H20,Non-operating expenses,Financial performance,127,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H21,Opening stocks,Financial performance,44,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H22,Closing stocks,Financial performance,54,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H23,Surplus before income tax,Financial performance,-300,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H24,Total assets,Financial position,"10,043","ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H25,Current assets,Financial position,"2,434","ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H26,Fixed tangible assets,Financial position,"2,894","ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H27,Additions to fixed assets,Financial position,743,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H28,Disposals of fixed assets,Financial position,254,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H29,Other assets,Financial position,"4,714","ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H30,Total equity and liabilities,Financial position,"10,043","ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,400","ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H32,Current liabilities,Financial position,"3,256","ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars (millions),H33,Other liabilities,Financial position,"4,387","ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars,H34,Total income per employee count,Financial ratios,"342,100","ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Dollars,H35,Surplus per employee count,Financial ratios,"-13,500","ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Percentage,H36,Current ratio,Financial ratios,75,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Percentage,H37,Quick ratio,Financial ratios,73,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Percentage,H39,Return on equity,Financial ratios,-13,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Percentage,H40,Return on total assets,Financial ratios,-3,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II12,"Rail, Water, Air and Other Transport",Percentage,H41,Liabilities structure,Financial ratios,24,"ANZSIC06 groups I471, I472, I481, I482, I490, I501, and I502"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H01,Total income,Financial performance,"9,806","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H04,Sales of goods and services,Financial performance,"8,789","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,87,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,275,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H07,Non-operating income,Financial performance,655,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H08,Total expenditure,Financial performance,"8,950","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H09,Interest and donations,Financial performance,329,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H10,Indirect taxes,Financial performance,125,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H11,Depreciation,Financial performance,803,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,"2,513","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H13,Redundancy and severance,Financial performance,18,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"4,152","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H20,Non-operating expenses,Financial performance,"1,028","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H21,Opening stocks,Financial performance,186,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H22,Closing stocks,Financial performance,222,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H23,Surplus before income tax,Financial performance,891,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H24,Total assets,Financial position,"34,682","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H25,Current assets,Financial position,"5,456","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H26,Fixed tangible assets,Financial position,"24,056","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H27,Additions to fixed assets,Financial position,"2,619","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,604,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H29,Other assets,Financial position,"5,170","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H30,Total equity and liabilities,Financial position,"34,682","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"21,457","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H32,Current liabilities,Financial position,"4,610","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions),H33,Other liabilities,Financial position,"8,615","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars,H34,Total income per employee count,Financial ratios,"276,100","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Dollars,H35,Surplus per employee count,Financial ratios,"25,100","ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Percentage,H36,Current ratio,Financial ratios,118,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Percentage,H37,Quick ratio,Financial ratios,114,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Percentage,H39,Return on equity,Financial ratios,4,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Percentage,H40,Return on total assets,Financial ratios,3,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 3,II13,"Postal, Courier, Transport Support, and Warehousing Services",Percentage,H41,Liabilities structure,Financial ratios,62,"ANZSIC06 groups I510, I521, I522, I529, and I530"
2020,Level 4,II131,Postal and Courier Pick Up and Delivery Services,Dollars (millions),H01,Total income,Financial performance,"2,436",ANZSIC06 group I510
2020,Level 4,II131,Postal and Courier Pick Up and Delivery Services,Dollars (millions),H04,Sales of goods and services,Financial performance,"2,375",ANZSIC06 group I510
2020,Level 4,II131,Postal and Courier Pick Up and Delivery Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,5,ANZSIC06 group I510
2020,Level 4,II131,Postal and Courier Pick Up and Delivery Services,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,ANZSIC06 group I510
2020,Level 4,II131,Postal and Courier Pick Up and Delivery Services,Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 group I510
2020,Level 4,II131,Postal and Courier Pick Up and Delivery Services,Dollars (millions),H08,Total expenditure,Financial performance,"2,211",ANZSIC06 group I510
2020,Level 4,II131,Postal and Courier Pick Up and Delivery Services,Dollars (millions),H09,Interest and donations,Financial performance,36,ANZSIC06 group I510
2020,Level 4,II131,Postal and Courier Pick Up and Delivery Services,Dollars (millions),H10,Indirect taxes,Financial performance,39,ANZSIC06 group I510
2020,Level 4,II131,Postal and Courier Pick Up and Delivery Services,Dollars (millions),H11,Depreciation,Financial performance,108,ANZSIC06 group I510
